date,price,volume
2024-03-02,3421.4,971756920.451209
2024-03-03,3487.81,1172272660.98449
2024-03-04,3627.76,2526905041.93919
2024-03-05,3553.65,5043847679.68348
2024-03-06,3818.59,3652250924.277737
2024-03-07,3868.76,2067607917.443709
2024-03-08,3883.36,2534209920.005565
2024-03-09,3905.21,995823688.313553
2024-03-10,3878.47,1393415653.98342
2024-03-11,4064.8,2874119154.303359
2024-03-12,3979.96,2522475873.08181
2024-03-13,4004.79,1933909390.302124
2024-03-14,3881.7,2520007951.6912
2024-03-15,3742.19,3513477459.320449
2024-03-16,3523.09,1999176881.312615
2024-03-17,3644.71,1843487764.621314
2024-03-18,3520.46,2029690613.721462
2024-03-19,3158.64,3474307712.276456
2024-03-20,3516.53,3957251428.899041
2024-03-21,3492.85,2114084858.156535
2024-03-22,3336.35,1891771641.019007
2024-03-23,3329.53,1089778379.601229
2024-03-24,3454.98,879033073.031454
2024-03-25,3590.42,1945377748.66027
2024-03-26,3587.33,1800812035.846224
2024-03-27,3501.19,1576098628.307976
2024-03-28,3560.49,1436630524.623043
2024-03-29,3509.74,1138548291.158387
2024-03-30,3505.64,759625521.451892
2024-03-31,3645.29,878141654.345982
2024-04-01,3503.8,1437691729.032314
2024-04-02,3278.96,2068004456.062823
2024-04-03,3310.83,1358993604.798615
2024-04-04,3327.4,1187792289.214371
2024-04-05,3317.85,1132252495.889124
2024-04-06,3351.59,612681489.148954
2024-04-07,3454.2,715174110.573835
2024-04-08,3694.61,1787240600.808657
2024-04-09,3506.39,1643610851.75092
2024-04-10,3545.64,1361401195.431785
2024-04-11,3502.52,1197654094.446207
2024-04-12,3237.43,2328197177.420495
2024-04-13,3007.01,3066250202.835826
2024-04-14,3155.11,2244354713.135616
2024-04-15,3101.99,1911310147.230663
2024-04-16,3084.22,1610290812.173095
2024-04-17,2985.41,1483253378.358158
2024-04-18,3064.4,1177977125.358139
2024-04-19,3056.46,1843119282.769549
2024-04-20,3155.79,749727918.396258
2024-04-21,3147.67,694988777.191024
2024-04-22,3200.2,928957385.38023
2024-04-23,3219.46,813798516.320386
2024-04-24,3140.8,1261617674.785295
2024-04-25,3155.8,1104939534.274997
2024-04-26,3131.3,792255507.862558
2024-04-27,3255.56,1027413859.249457
2024-04-28,3263.45,1006628332.290045
2024-04-29,3216.73,1345237182.553429
2024-04-30,3014.05,1710124473.495703
2024-05-01,2972.46,1827523436.860293
2024-05-02,2986.19,1084862887.847943
2024-05-03,3102.61,1081409861.154123
2024-05-04,3117.23,613297368.100618
2024-05-05,3136.41,684143592.814579
2024-05-06,3062.6,1111315631.576414
2024-05-07,3005.69,917252045.688203
2024-05-08,2974.21,800460076.635667
2024-05-09,3036.23,715090822.076205
2024-05-10,2909.99,972264869.49205
2024-05-11,2912.45,402989065.566229
2024-05-12,2929.29,315212004.622529
2024-05-13,2950.99,1083553488.623212
2024-05-14,2881.93,783471918.254666
2024-05-15,3032.55,1036063008.59966
2024-05-16,2944.7,876706595.658027
2024-05-17,3092.01,1088374622.991193
2024-05-18,3122.94,622730956.337748
2024-05-19,3071.19,513790068.69183
2024-05-20,3661.78,2853349713.672701
2024-05-21,3789.6,3557244460.363258
2024-05-22,3737.73,2151256432.12026
2024-05-23,3783.61,4283549690.441181
2024-05-24,3728.28,1782983862.212967
2024-05-25,3749.26,594438275.805137
2024-05-26,3826.47,1115661431.007397
2024-05-27,3894.22,1424169372.465946
2024-05-28,3844.69,1605074794.248354
2024-05-29,3767.43,1274087642.072243
2024-05-30,3747.91,1042146006.39132
2024-05-31,3762.29,1032174005.216676
2024-06-01,3815.82,503500622.837856
2024-06-02,3780.91,798100737.663757
2024-06-03,3767.06,946239636.296371
2024-06-04,3810.23,878533930.59989
2024-06-05,3865.99,1046373693.422429
2024-06-06,3813.46,910751773.181592
2024-06-07,3678.32,1352307567.238349
2024-06-08,3681.57,518118534.039922
2024-06-09,3706.4,381854484.95566
2024-06-10,3667.85,575211243.30527
2024-06-11,3497.33,1552225947.171155
2024-06-12,3560.12,1384558593.85822
2024-06-13,3469.4,1048214494.75108
2024-06-14,3481.8,1116570671.848945
2024-06-15,3568.74,873576137.27908
2024-06-16,3624.41,537492821.643428
2024-06-17,3511.46,1196162530.919053
2024-06-18,3483.42,1541798882.411695
2024-06-19,3560.51,1138419054.652927
2024-06-20,3513.08,1170597741.257869
2024-06-21,3518.5,1197095546.233963
2024-06-22,3495.75,405045499.421582
2024-06-23,3420.91,463204539.05644
2024-06-24,3352.73,1807046957.965219
2024-06-25,3394.91,812730026.8442
2024-06-26,3371.44,699375819.276128
2024-06-27,3450.44,687897292.145414
2024-06-28,3380.15,760116781.029508
2024-06-29,3378.8,299468173.245718
2024-06-30,3438.16,480491273.121482
2024-07-01,3442.2,780112100.208223
2024-07-02,3421.35,473853655.522322
2024-07-03,3295.48,1031040642.948245
2024-07-04,3059.7,1425360058.279399
2024-07-05,2981.78,2602693094.463384
2024-07-06,3066.83,646245038.475145
2024-07-07,2931.0,538755029.459879
2024-07-08,3019.01,1484924133.828654
2024-07-09,3066.65,859567747.663927
2024-07-10,3101.05,839730659.372952
2024-07-11,3099.57,907129989.222096
2024-07-12,3133.88,575599522.850663
2024-07-13,3175.93,376336968.783293
2024-07-14,3245.08,530204017.169411
2024-07-15,3483.39,1058747637.288266
2024-07-16,3444.13,1291412549.937766
2024-07-17,3387.05,1029558208.636794
2024-07-18,3426.5,829503482.767012
2024-07-19,3503.53,1034724329.319296
2024-07-20,3517.5,516504071.765199
2024-07-21,3535.92,764360242.601174
2024-07-22,3439.6,724117324.169122
2024-07-23,3482.51,1737977523.022786
2024-07-24,3335.81,940244066.497797
2024-07-25,3175.48,1570457188.18384
2024-07-26,3274.61,844064770.724818
2024-07-27,3249.01,757931406.545815
2024-07-28,3270.16,336422802.722383
2024-07-29,3317.66,1061016180.078098
2024-07-30,3279.21,652703227.796507
2024-07-31,3232.74,769347274.945988
2024-08-01,3203.4,1020921619.452479
2024-08-02,2989.61,1185594927.514843
2024-08-03,2903.64,1013020792.752083
2024-08-04,2688.92,1426784556.442743
2024-08-05,2419.59,6243689817.192618
2024-08-06,2461.33,1601879002.769123
2024-08-07,2342.8,1537271441.495759
2024-08-08,2682.5,1474101815.469424
2024-08-09,2598.78,1069628608.098305
2024-08-10,2609.92,446695039.692734
2024-08-11,2555.38,780682452.75452
2024-08-12,2722.3,1275788778.660518
2024-08-13,2702.44,872886595.988518
2024-08-14,2661.45,914805683.898244
2024-08-15,2569.89,927491377.061398
2024-08-16,2592.73,702631292.534931
2024-08-17,2614.51,232787181.525924
2024-08-18,2612.15,459975824.154323
2024-08-19,2636.36,585578272.443482
2024-08-20,2572.82,738361057.602134
2024-08-21,2630.71,638338169.862144
2024-08-22,2622.88,521285357.086423
2024-08-23,2762.48,1082989033.023547
2024-08-24,2768.0,730370481.138122
2024-08-25,2746.13,426733399.326636
2024-08-26,2680.49,575695656.477179
2024-08-27,2457.33,1058769621.892103
2024-08-28,2528.33,1124304892.423795
2024-08-29,2527.61,603867504.225949
2024-08-30,2526.0,845015735.149411
2024-08-31,2513.01,246514334.07653
2024-09-01,2425.72,550299930.153449
2024-09-02,2538.01,654854126.195111
2024-09-03,2425.29,556674703.352341
2024-09-04,2450.71,921640300.674654
2024-09-05,2368.81,667044058.826434
2024-09-06,2225.23,1467265008.063493
2024-09-07,2273.58,498662894.230975
2024-09-08,2297.3,440447734.826373
2024-09-09,2359.5,747001776.046536
2024-09-10,2388.52,528411566.919702
2024-09-11,2340.55,659291892.326731
2024-09-12,2361.76,476749201.764419
2024-09-13,2439.19,607650210.702862
2024-09-14,2417.79,296990460.130078
2024-09-15,2316.1,413278017.276324
2024-09-16,2295.68,756718235.682234
2024-09-17,2341.8,640307796.594042
2024-09-18,2374.75,679856751.171053
2024-09-19,2465.21,794820680.995054
2024-09-20,2561.4,864016608.115563
2024-09-21,2612.4,396953470.517631
2024-09-22,2581.0,553059849.553399
2024-09-23,2646.97,883518257.199407
2024-09-24,2653.2,760159619.981534
2024-09-25,2579.95,576100924.711546
2024-09-26,2632.26,731881168.916695
2024-09-27,2694.43,753233859.358672
2024-09-28,2675.21,367299958.062676
2024-09-29,2657.62,426486288.276277
2024-09-30,2602.23,738997897.579085
2024-10-01,2447.79,1275068045.816548
2024-10-02,2364.1,772815459.366551
2024-10-03,2349.8,739732809.481887
2024-10-04,2414.41,572627417.105369
2024-10-05,2414.66,250133597.688322
2024-10-06,2440.03,257213775.45288
2024-10-07,2422.71,742163736.966911
2024-10-08,2440.89,490043095.024962
2024-10-09,2370.47,586469983.393527
2024-10-10,2386.49,614182044.949536
2024-10-11,2439.5,572065403.741898
2024-10-12,2476.4,343538957.820228
2024-10-13,2468.91,295322793.084125
2024-10-14,2629.79,1119084230.807938
2024-10-15,2607.41,1083630113.139707
2024-10-16,2611.1,681342662.41857
2024-10-17,2605.8,579597649.929403
2024-10-18,2642.17,771232214.935164
2024-10-19,2648.2,278723129.157894
2024-10-20,2746.91,692550694.441629
2024-10-21,2666.7,839718870.967621
2024-10-22,2622.81,699818031.28854
2024-10-23,2524.61,897683017.740168
2024-10-24,2535.82,737665762.666147
2024-10-25,2440.62,1282541014.469803
2024-10-26,2482.51,612908876.738983
2024-10-27,2507.8,342704461.298222
2024-10-28,2567.48,910015100.830837
2024-10-29,2638.8,1187541746.021715
2024-10-30,2659.19,1230352880.142655
2024-10-31,2518.61,1042550364.390791
2024-11-01,2511.49,1084316033.711915
2024-11-02,2494.23,364240307.892377
2024-11-03,2457.73,675516839.246158
2024-11-04,2398.21,745000696.549594
2024-11-05,2422.55,807964220.382607
2024-11-06,2721.87,2613263657.61569
2024-11-07,2895.47,2069602523.372077
2024-11-08,2961.75,1664276186.367457
2024-11-09,3126.21,1602480049.885514
2024-11-10,3183.21,2751696491.353273
2024-11-11,3371.59,3248336095.357834
2024-11-12,3243.8,3215515065.96685
2024-11-13,3187.16,2958494366.71914
2024-11-14,3058.82,1909266330.683718
2024-11-15,3090.01,1593247701.289049
2024-11-16,3132.87,1332892680.485038
2024-11-17,3076.0,1393762559.896065
2024-11-18,3207.8,2006111259.657586
2024-11-19,3107.44,1561642778.418154
2024-11-20,3069.97,1559041767.185464
2024-11-21,3355.81,3167224819.418769
2024-11-22,3327.78,2008464564.861674
2024-11-23,3393.91,2449223191.454517
2024-11-24,3361.2,1608242778.282872
2024-11-25,3414.49,3272920810.057311
2024-11-26,3324.73,2252619301.964274
2024-11-27,3653.28,2640023089.760935
2024-11-28,3578.79,2014252549.702022
2024-11-29,3592.21,1525999121.819639
2024-11-30,3703.6,1849683070.29735
2024-12-01,3707.61,1589850114.025915
2024-12-02,3643.42,2685285591.845365
2024-12-03,3614.51,2439869839.029021
2024-12-04,3837.8,3638907449.551761
2024-12-05,3785.2,3653558567.753712
2024-12-06,3998.87,3174080080.146193
2024-12-07,3996.22,1134418058.866173
2024-12-08,4004.15,1000371580.638359
2024-12-09,3712.0,3566495804.128105
2024-12-10,3628.25,3443114495.273664
2024-12-11,3831.81,1722223536.878177
2024-12-12,3881.61,2239803483.576607
2024-12-13,3906.8,1516942852.285181
2024-12-14,3870.29,1031595277.387337
2024-12-15,3959.09,987865003.127543
2024-12-16,3986.24,2686550997.110245
2024-12-17,3893.01,1788532842.700757
2024-12-18,3626.8,2735374632.738641
2024-12-19,3417.01,3807975330.681162
2024-12-20,3472.21,4421584295.580899
2024-12-21,3338.92,1627460721.692153
2024-12-22,3281.83,1201895225.016952
2024-12-23,3422.53,1627069583.878682
2024-12-24,3493.18,1087476459.253163
2024-12-25,3497.0,766349902.713217
2024-12-26,3335.05,1047464157.032189
2024-12-27,3333.51,1152635224.265439
2024-12-28,3404.0,592591876.178986
2024-12-29,3356.48,527250656.145704
2024-12-30,3361.84,1420731724.372564
2024-12-31,3337.78,1024862944.046191
2025-01-01,3360.38,636613395.695965
2025-01-02,3455.67,1166286232.162882
2025-01-03,3609.01,1179953901.101814
2025-01-04,3656.88,829864804.859837
2025-01-05,3635.99,564147572.800669
2025-01-06,3687.45,1210642823.302069
2025-01-07,3381.31,1899318756.158016
2025-01-08,3327.29,1944382187.656659
2025-01-09,3219.2,1638958679.714368
2025-01-10,3267.04,1482940591.671988
2025-01-11,3282.83,494933295.358262
2025-01-12,3267.3,538751712.045787
2025-01-13,3137.51,2614824635.154439
2025-01-14,3225.63,1197715520.899026
2025-01-15,3451.52,1537407357.366771
2025-01-16,3308.05,1573512574.074851
2025-01-17,3473.63,1773013467.309093
2025-01-18,3307.71,2100633661.764419
2025-01-19,3215.12,4408659681.01233
2025-01-20,3284.0,3830020315.131607
2025-01-21,3327.54,1802317579.667659
2025-01-22,3242.6,1150648371.196559
2025-01-23,3338.21,1965307923.080547
2025-01-24,3310.09,1519379297.690963
2025-01-25,3318.77,690383485.125444
2025-01-26,3232.61,899291017.613374
2025-01-27,3182.44,2349770569.706611
2025-01-28,3077.72,1107001736.175005
2025-01-29,3113.9,1278256645.74957
2025-01-30,3247.39,1130886606.539682
2025-01-31,3300.99,2158479814.331743
2025-02-01,3117.54,1142845926.865901
2025-02-02,2869.68,3131430738.391756
2025-02-03,2879.9,7325488963.974643
2025-02-04,2731.19,3477670143.18934
2025-02-05,2788.25,1897054238.490223
2025-02-06,2686.64,1981674881.322119
2025-02-07,2622.1,1875060380.334312
2025-02-08,2632.46,996898803.984915
2025-02-09,2627.18,1016386052.050485
2025-02-10,2661.19,1051708232.55688
2025-02-11,2602.59,1286091770.773805
2025-02-12,2738.27,1705436939.533127
2025-02-13,2675.87,1185301387.824423
2025-02-14,2725.95,1142877818.043903
2025-02-15,2693.04,548554180.222323
2025-02-16,2661.41,514482095.174283
2025-02-17,2744.05,1752388687.805609
2025-02-18,2671.99,1616153629.018717
2025-02-19,2715.5,882047186.131933
2025-02-20,2738.04,921476439.354937
2025-02-21,2663.0,2429306635.177234
2025-02-22,2763.22,1214059511.899935
2025-02-23,2819.69,1711849865.819046
2025-02-24,2513.52,2334572148.661955
2025-02-25,2495.7,3207776114.782463
2025-02-26,2336.37,2059160287.050773
2025-02-27,2307.72,1480849324.540646
2025-02-28,2237.59,2794546441.726884
2025-03-01,2217.39,988941461.430361
2025-03-02,2518.11,3001215557.603687
2025-03-03,2149.01,2529346005.909485
2025-03-04,2171.51,2634485208.259771
2025-03-05,2241.59,1514537132.807393
2025-03-06,2202.2,1343407922.359188
2025-03-07,2141.6,1698459492.23933
2025-03-08,2203.58,714743022.410347
2025-03-09,2020.41,1249766628.544949
2025-03-10,1865.1,2461512870.770777
2025-03-11,1923.43,2203451540.611388
2025-03-12,1908.2,1494384669.01818
2025-03-13,1864.59,1069629049.44307
2025-03-14,1911.65,718122712.753679
2025-03-15,1937.17,404571982.738394
2025-03-16,1887.0,616620264.891675
2025-03-17,1926.31,641484974.278307
2025-03-18,1931.54,632109997.551311
2025-03-19,2056.06,1385193898.481618
2025-03-20,1983.79,800851703.937569
2025-03-21,1965.75,516587945.858554
2025-03-22,1980.69,339679365.319319
2025-03-23,2005.99,537810044.752251
2025-03-24,2081.2,985984215.594533
2025-03-25,2066.15,678919919.780749
2025-03-26,2009.52,872757205.466645
2025-03-27,2003.66,726385594.534751
2025-03-28,1896.9,1197329354.058415
2025-03-29,1828.08,758545295.871779
2025-03-30,1807.74,595676639.883548
2025-03-31,1822.43,904456573.010415
2025-04-01,1904.98,851190042.273377
2025-04-02,1795.22,1411539014.562126
2025-04-03,1817.23,912214691.840036
2025-04-04,1816.87,1030518559.141754
2025-04-05,1806.01,362822603.997079
2025-04-06,1580.76,1621420911.803542
2025-04-07,1553.04,3314200223.327178
2025-04-08,1473.41,1361139288.977932
2025-04-09,1669.51,2995077137.626647
2025-04-10,1522.25,1425649915.894919
2025-04-11,1566.85,901210974.608363
2025-04-12,1644.18,813176435.313973
2025-04-13,1597.76,931598664.291855
2025-04-14,1623.77,1062426756.849636
2025-04-15,1588.78,774210116.710625
2025-04-16,1577.14,965271509.893183
2025-04-17,1583.62,716711483.143345
2025-04-18,1588.6,317931022.839473
2025-04-19,1613.27,358254845.712294
2025-04-20,1587.36,438377495.975152
2025-04-21,1579.57,1117358203.868595
2025-04-22,1756.26,1833852783.080129
2025-04-23,1795.07,1590311895.515477
2025-04-24,1769.65,851507192.04646
2025-04-25,1784.6,1063192910.339053
2025-04-26,1820.88,640645562.865216
2025-04-27,1791.29,616122293.308254
2025-04-28,1799.88,1049690759.152374
2025-04-29,1797.81,871685371.749142
2025-04-30,1793.61,843558998.326332
2025-05-01,1838.11,988206595.824892
2025-05-02,1842.2,755324594.318921
2025-05-03,1833.52,391267436.332057
2025-05-04,1808.86,435999576.565349
2025-05-05,1820.19,619310042.705
2025-05-06,1817.0,687049952.313885
2025-05-07,1811.11,831394497.734043
2025-05-08,2207.39,2976074419.323541
2025-05-09,2345.04,3881949928.351723
2025-05-10,2583.23,2393510879.665205
2025-05-11,2514.57,2087255708.689512
2025-05-12,2495.47,2694150708.642761
2025-05-13,2679.71,2653880363.305381
2025-05-14,2609.74,2183890526.340228
2025-05-15,2548.69,1963827790.236602
2025-05-16,2537.12,1568128704.046345
2025-05-17,2475.08,1227578098.31878
2025-05-18,2497.78,2001441345.434297
2025-05-19,2528.14,2109843607.573324
2025-05-20,2524.19,1703522806.130449
2025-05-21,2550.99,2780015740.832861
2025-05-22,2664.82,2246807632.745271
2025-05-23,2526.5,2537338702.615742
2025-05-24,2530.4,656038924.220513
2025-05-25,2551.22,901956598.724874
2025-05-26,2563.7,929347758.924527
2025-05-27,2660.81,2101748442.524873
2025-05-28,2681.6,1480645502.351484
2025-05-29,2631.39,2189640513.339573
2025-05-30,2531.34,1976177953.879442
2025-05-31,2528.06,994330383.170508
2025-06-01,2539.21,834842712.277541
2025-06-02,2607.41,1184963591.471666
2025-06-03,2593.36,1188862077.100825
2025-06-04,2607.68,1321537606.684948
2025-06-05,2414.01,2047572739.901186
2025-06-06,2476.1,1428256037.775954
2025-06-07,2524.63,662320802.305284
2025-06-08,2509.83,670516749.059655
2025-06-09,2680.13,1458505754.33474
2025-06-10,2816.4,3115655145.472068
2025-06-11,2771.61,2388186204.977766
2025-06-12,2642.65,1905633561.097528
2025-06-13,2579.19,3033896895.562154
2025-06-14,2530.76,838399986.460107
2025-06-15,2547.61,758742736.767623
2025-06-16,2544.17,1774646762.471706
2025-06-17,2509.95,1815306987.093816
2025-06-18,2525.0,1266177014.470926
2025-06-19,2521.12,636251233.010393
2025-06-20,2406.49,1559837109.182709
2025-06-21,2295.73,1167664698.578644
2025-06-22,2227.7,1865382440.303028
2025-06-23,2411.66,1707539521.027113
2025-06-24,2448.45,1252322606.094842
2025-06-25,2418.49,1007574107.706431
2025-06-26,2415.96,1138310757.584065
2025-06-27,2423.17,927024811.54842
2025-06-28,2435.62,378310903.948948
2025-06-29,2500.09,700329421.976834
2025-06-30,2485.47,1093515997.924797
2025-07-01,2405.01,858543228.334264
2025-07-02,2570.41,1599878809.253887
2025-07-03,2591.25,1308429372.972785
2025-07-04,2508.04,1142275937.968202
2025-07-05,2516.41,394906375.017766
2025-07-06,2570.35,707971625.070802
2025-07-07,2542.29,805370144.473485
2025-07-08,2615.25,957180096.783727
2025-07-09,2768.74,1844561572.906599
2025-07-10,2951.29,2707997922.265638
2025-07-11,2958.22,2704484897.471723
2025-07-12,2943.28,1027324169.831482
2025-07-13,2972.03,1063507989.977405
2025-07-14,3013.62,2470137078.017986
2025-07-15,3137.89,2610352115.953149
2025-07-16,3371.35,3699155067.268267
2025-07-17,3476.87,3331779733.255004
2025-07-18,3546.92,4180688128.221824
2025-07-19,3592.01,1360031951.337076
2025-07-20,3756.69,3170505338.400095
2025-07-21,3762.33,3070256408.919716
2025-07-22,3746.21,3216022611.720179
2025-07-23,3628.29,2907900644.920295
2025-07-24,3706.94,2743326751.987169
2025-07-25,3724.96,2799663682.731906
2025-07-26,3741.1,1525422085.066145
2025-07-27,3872.1,1744992440.585528
2025-07-28,3799.0,2387363538.135913
2025-07-29,3793.79,2218694085.767802
2025-07-30,3810.0,1984744001.488409
2025-07-31,3698.39,1961880275.402547
2025-08-01,3488.2,2826423714.237822
2025-08-02,3393.94,1709705648.162931
2025-08-03,3496.74,1026636932.33361
2025-08-04,3720.99,1677819313.332998
2025-08-05,3612.0,1772309727.640444
2025-08-06,3683.31,1326203496.30214
2025-08-07,3910.31,2402252971.431741
2025-08-08,4009.5,2868715363.889369
2025-08-09,4260.62,2897074775.140159
2025-08-10,4250.57,2091948332.589114
2025-08-11,4223.22,3089081112.554874
2025-08-12,4590.52,3918279210.053929
2025-08-13,4749.3,4334944436.910635
2025-08-14,4546.84,5853669749.165808
2025-08-15,4439.47,3978902618.058779
2025-08-16,4421.99,1587545552.644884
2025-08-17,4472.33,1990037593.51367
2025-08-18,4312.99,3561988639.06488
2025-08-19,4075.59,3499853674.637695
2025-08-20,4336.16,3077553918.18234
2025-08-21,4225.3,1854414176.529447
2025-08-22,4832.07,5850514269.296542
2025-08-23,4778.4,2428561923.417837
2025-08-24,4780.15,3755014998.446702
2025-08-25,4376.18,4769033242.728044
2025-08-26,4600.63,3739773474.021506
2025-08-27,4506.71,2784659238.301701
2025-08-28,4511.21,2202472276.64976
2025-08-29,4360.18,2969120530.274377
2025-08-30,4373.7,1483613909.749367
2025-08-31,4391.83,1588952837.432261
2025-09-01,4314.5,2244610986.86617
2025-09-02,4326.5,2275752549.704531
2025-09-03,4450.46,2146232316.546182
2025-09-04,4297.55,2061920365.306792
2025-09-05,4307.45,2722930703.949958
2025-09-06,4273.14,819243725.2123
2025-09-07,4306.19,729149678.760542
2025-09-08,4306.37,1611402674.924859
2025-09-09,4310.09,1751903233.455334
2025-09-10,4349.32,2207912091.685508
2025-09-11,4458.82,1949893256.335128
2025-09-12,4712.16,2337299050.098691
2025-09-13,4666.53,1850836179.983483
2025-09-14,4604.49,1287527692.946413
2025-09-15,4523.74,1874781946.015099
2025-09-16,4501.29,1315498731.650004
2025-09-17,4590.53,2149457762.913816
2025-09-18,4587.66,1336761563.704996
2025-09-19,4468.59,1495953132.099773
2025-09-20,4480.42,585813348.774924
2025-09-21,4444.97,668077573.112986
2025-09-22,4199.08,2991392446.130756
2025-09-23,4164.26,1318382529.127912
2025-09-24,4152.81,1472276097.667921
2025-09-25,3874.36,3702962412.917114
2025-09-26,4032.24,2275867014.046836
2025-09-27,4018.38,692281857.207582
2025-09-28,4142.16,972239151.627579
2025-09-29,4215.07,1580732256.801187
2025-09-30,4145.15,1625808124.643462
2025-10-01,4348.03,2165739972.371045
2025-10-02,4484.35,2322911121.293646
2025-10-03,4512.87,2184423024.582545
2025-10-04,4487.15,895195711.881079
2025-10-05,4514.32,2305062852.191549
2025-10-06,4684.01,2107882753.614729
2025-10-07,4447.7,2946435862.400838
2025-10-08,4525.72,1791815622.635745
2025-10-09,4368.09,2257574038.66859
2025-10-10,3829.72,5954598988.690315
2025-10-11,3746.79,2994511140.409299
2025-10-12,4152.29,3213401552.274956
2025-10-13,4240.85,2590697041.479605
2025-10-14,4125.02,3894019260.946043
2025-10-15,3985.61,2543782117.973257
2025-10-16,3894.51,2552218455.018819
2025-10-17,3831.57,3147006926.52111
2025-10-18,3889.21,971616631.642943
2025-10-19,3982.58,1609546719.154199
2025-10-20,3979.22,2049366257.294899
2025-10-21,3873.05,2335723187.677247
2025-10-22,3805.53,2268706650.109904
2025-10-23,3856.8,1842438997.006866
2025-10-24,3934.88,1676037250.100214
2025-10-25,3953.82,545722019.675975
2025-10-26,4158.46,1396836816.693465
2025-10-27,4120.15,2035684992.603607
2025-10-28,3979.2,1926589295.491682
2025-10-29,3902.99,1925328091.834018
2025-10-30,3805.09,2028708564.222212
2025-10-31,3847.99,1843471240.950858
2025-11-01,3873.77,592459458.761567
2025-11-02,3906.58,837354910.688628
2025-11-03,3603.83,3238285047.509506
2025-11-04,3287.05,5314450723.763831
2025-11-05,3424.29,2699190339.152632
2025-11-06,3315.14,1896818057.207791
2025-11-07,3436.05,2269770217.236427
2025-11-08,3401.51,997076516.09053
2025-11-09,3583.46,1616068059.82672
2025-11-10,3567.85,2130222587.624694
2025-11-11,3417.76,2334219569.458803
2025-11-12,3414.92,1913040553.62282
2025-11-13,3231.54,3206643011.077227
2025-11-14,3112.4,2825408309.925825
2025-11-15,3167.88,1076796729.102536
2025-11-16,3095.29,1779987722.711093
2025-11-17,3031.44,2363337280.765939
2025-11-18,3123.66,2340587460.798044
2025-11-19,3025.48,2216678695.223021
2025-11-20,2834.22,2661800409.340738
2025-11-21,2765.85,3236847819.47923
2025-11-22,2770.12,726992504.445693
2025-11-23,2802.16,1154902366.816105
2025-11-24,2953.38,2052356496.552595
2025-11-25,2959.36,1246454120.370332
2025-11-26,3026.56,1079536972.459607
2025-11-27,3015.23,831942752.099709
2025-11-28,3031.15,1053857760.714809
2025-11-29,2989.16,654348734.599726
2025-11-30,2991.26,551904047.432645
2025-12-01,2799.07,2386884973.982846
2025-12-02,2996.07,1528447401.324846
2025-12-03,3188.36,1713587615.132564
2025-12-04,3133.26,1543790061.952392
2025-12-05,3021.78,1639255389.987769
2025-12-06,3038.06,485368537.240031
2025-12-07,3059.85,1186332501.65101
2025-12-08,3124.16,1415589445.039095
2025-12-09,3318.04,1962292840.767687
2025-12-10,3324.14,1810738811.735616
2025-12-11,3237.39,1619734578.213871
2025-12-12,3084.86,1371414759.857734
2025-12-13,3114.64,423920604.038122
2025-12-14,3063.5,862072488.530014
2025-12-15,2964.85,1579982448.239563
2025-12-16,2962.3,1111582164.804332
2025-12-17,2833.49,1446107029.749676
2025-12-18,2828.57,1712688363.64049
2025-12-19,2979.5,1565878519.31718
2025-12-20,2977.93,273573678.212581
2025-12-21,3002.02,483780019.527505
2025-12-22,3009.49,903056984.466161
2025-12-23,2965.02,1143899253.062532
2025-12-24,2947.47,578209287.858266
2025-12-25,2903.95,554690625.492779
2025-12-26,2927.99,928357784.217832
2025-12-27,2949.05,278706096.334518
2025-12-28,2950.91,379078145.432578
2025-12-29,2937.9,1447180217.933539
2025-12-30,2973.69,851498558.489608
2025-12-31,2971.64,697600045.700212
2026-01-01,3004.19,406547667.098154
2026-01-02,3125.45,1137619077.204739
2026-01-03,3127.11,417746796.512137
2026-01-04,3144.7,570517585.648554
2026-01-05,3224.99,1219648843.481487
2026-01-06,3296.84,1340863819.954255
2026-01-07,3168.72,1027448724.687839
2026-01-08,3106.65,1069846020.042703
2026-01-09,3088.4,851846982.925553
2026-01-10,3086.72,254495724.002643
2026-01-11,3123.45,465227647.583002
2026-01-12,3095.75,928024542.296001
2026-01-13,3325.82,1470983302.124877
2026-01-14,3354.92,1682648500.339798
2026-01-15,3318.69,1296628250.56622
2026-01-16,3296.28,737278508.749833
2026-01-17,3310.56,411508868.39151
2026-01-18,3284.03,576301516.530256
2026-01-19,3189.55,1421588263.898261
2026-01-20,2939.88,1586973026.80606
2026-01-21,2982.27,1712903183.812053
2026-01-22,2952.69,867206892.239138
2026-01-23,2956.41,939757975.669515
2026-01-24,2953.22,272517275.860426
2026-01-25,2816.89,1088137895.952771
2026-01-26,2930.35,1405058143.578595
2026-01-27,3026.77,1416537368.433361
2026-01-28,3010.78,894057677.740365
2026-01-29,2822.59,1601894306.039813
2026-01-30,2707.38,2161851949.088385
2026-01-31,2451.95,2759353621.321312
2026-02-01,2270.15,2412828498.627745
2026-02-02,2347.02,2842177286.24149
2026-02-03,2233.72,2981630480.120865
2026-02-04,2148.26,2756607838.332894
2026-02-05,1826.83,3895174109.785863
2026-02-06,2063.38,4099448671.011839
2026-02-07,2087.08,2350131251.111509
2026-02-08,2089.74,1015368967.858894
2026-02-09,2105.02,1299316807.805279
2026-02-10,2022.67,1163710989.708572
2026-02-11,1941.18,1036100476.102876
